id_transaccion,id_cliente,numero_cuenta,nombre_cliente,apellido_cliente,edad,genero,lugar_registro,ingreso_mensual_cliente,ahorro_actual_cliente,fecha_hora,id_categoria,categoria_slug,categoria_nombre,macro_categoria,concepto,comercio,monto,monto_signo,tipo_movimiento,medio_operacion,moneda,buro_credito_score
c4c8a7ec-5108-4f9a-9b90-2db0e7cf744f,CLI-10047,MX-ACC-867214,Roberto,Gonzalez Flores,47,M,CDMX,49207.85,0.0,2026-03-03 14:29:00,19,videojuegos_consola,Videojuegos Consola,Ocio,PlayStation Network,PlayStation Network,1462.0,-1462.0,EGRESO,POS,MXN,518
2fbf9ecd-892d-4f33-91af-6739f0223ba2,CLI-10037,MX-ACC-159163,Luis,Ramirez Perez,30,M,Puebla,54175.81,495.0,2026-03-03 15:09:00,20,viajes,Viajes,Ocio,Viajes,Viajes,8922.0,-8922.0,EGRESO,EFECTIVO,MXN,844
03a3bb24-2212-4e4c-bef4-4776c118a199,CLI-10063,MX-ACC-984011,Lucia,Perez Perez,66,F,Queretaro,22496.28,32452.73,2026-03-03 15:46:00,24,bolsas,Bolsas,Ocio,Michael Kors,Michael Kors,2372.0,-2372.0,EGRESO,APP_MOVIL,MXN,593
18f992f0-5b90-4edd-bf24-b80ed2b7d213,CLI-10065,MX-ACC-556292,Carlos,Rodriguez Perez,67,M,Toluca,21112.54,271.0,2026-03-03 15:46:00,17,streaming,Streaming,Ocio,Apple TV+,Apple TV+,129.0,-129.0,EGRESO,APP_MOVIL,MXN,785
0dee32b4-b026-4ac4-a907-70b60980ff71,CLI-10075,MX-ACC-611411,Lucia,Perez Sanchez,18,F,Toluca,49788.48,1035.0,2026-03-03 16:01:00,13,farmacia,Farmacia,Salud,Farmacias del Ahorro,Farmacias del Ahorro,832.0,-832.0,EGRESO,POS,MXN,798
b3a1905d-eb6b-4a59-8adf-a2bfa5eaf4ed,CLI-10017,MX-ACC-369544,Gabriela,Ramirez Lopez,66,F,Guadalajara,14537.54,0.0,2026-03-03 16:35:00,14,seguros,Seguros,Salud,GNP Seguros,GNP Seguros,3217.0,-3217.0,EGRESO,EFECTIVO,MXN,539
28734851-345e-476c-b6a7-b3231b627c6b,CLI-10054,MX-ACC-761450,Juan,Perez Martinez,19,M,Merida,16972.32,6443.31,2026-03-03 16:47:00,19,videojuegos_consola,Videojuegos Consola,Ocio,Xbox Live,Xbox Live,1748.0,-1748.0,EGRESO,EFECTIVO,MXN,770
4e713ed5-f0e9-44e7-a155-75f7d8c7791f,CLI-10062,MX-ACC-746465,Luis,Gomez Sanchez,26,M,Puebla,10672.71,1163.0,2026-03-03 19:03:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,5336.35,5336.35,INGRESO,TRANSFERENCIA,MXN,628
79e47595-aa4a-43a9-8a72-3ea467cdabd4,CLI-10016,MX-ACC-654594,Andrea,Rodriguez Gomez,56,F,Tijuana,64206.88,0.0,2026-03-03 19:39:00,29,agua,Agua,Servicios,Agua,Agua,1195.0,-1195.0,EGRESO,TRANSFERENCIA,MXN,840
7f41eca2-16a8-4ec4-9b1e-5c7e28689454,CLI-10034,MX-ACC-906790,Carlos,Gonzalez Hernandez,40,M,Puebla,10476.99,0.0,2026-03-03 19:51:00,7,metro,Metro,Transporte,Metro,Metro,5.0,-5.0,EGRESO,EFECTIVO,MXN,809
e7d4a1b0-08ae-4545-8abb-587ff0125471,CLI-10044,MX-ACC-250159,Sofia,Hernandez Lopez,35,F,Tijuana,12635.6,0.0,2026-03-03 20:11:00,16,colegiatura,Colegiatura,Educacion,Colegiatura,Colegiatura,4133.0,-4133.0,EGRESO,TRANSFERENCIA,MXN,542
9173fa20-9d8d-44a9-bb06-46a0bd39974d,CLI-10090,MX-ACC-788281,Valeria,Martinez Gomez,50,F,Monterrey,15291.78,1367.0,2026-03-03 20:41:00,8,metrobus,Metrobus,Transporte,Metrobus,Metrobus,6.0,-6.0,EGRESO,POS,MXN,736
9a840185-95ba-4cd3-be60-02679a00651f,CLI-10028,MX-ACC-200235,Gabriela,Hernandez Rodriguez,36,F,Queretaro,20559.67,0.0,2026-03-03 21:51:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,10279.83,10279.83,INGRESO,TRANSFERENCIA,MXN,628
900d0bca-b248-4be3-927f-7a1aaa8ce413,CLI-10027,MX-ACC-860463,Manuel,Martinez Martinez,56,M,Monterrey,10784.22,0.0,2026-03-03 22:45:00,22,ropa,Ropa,Ocio,Liverpool,Liverpool,2354.0,-2354.0,EGRESO,EFECTIVO,MXN,771
495561f3-dd20-4cdd-a2d1-ee7df7ec5fb6,CLI-10007,MX-ACC-589570,Javier,Flores Sanchez,58,M,Leon,58292.59,12243.1,2026-03-03 22:52:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,1092.0,1092.0,INGRESO,TRANSFERENCIA,MXN,432
403245f9-478c-40e0-8605-77904bf3aab3,CLI-10025,MX-ACC-132097,Manuel,Flores Sanchez,53,M,Monterrey,41019.0,23289.91,2026-03-04 01:38:00,20,viajes,Viajes,Ocio,Viajes,Viajes,3307.0,-3307.0,EGRESO,EFECTIVO,MXN,799
78c8d288-1fa6-4e4e-8828-19fb83acd883,CLI-10083,MX-ACC-360910,Ana,Sanchez Flores,24,F,Queretaro,35628.9,3857.89,2026-03-04 03:04:00,23,zapatos_tacon,Zapatos de Tacon,Ocio,Andrea,Andrea,1978.0,-1978.0,EGRESO,TRANSFERENCIA,MXN,802
0b5ef638-31e6-424c-83bb-270e96e7f2cb,CLI-10058,MX-ACC-904462,Manuel,Perez Flores,45,M,Tijuana,18206.25,464.0,2026-03-04 03:24:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,9103.12,9103.12,INGRESO,TRANSFERENCIA,MXN,553
5f4848fe-58dd-4918-b2a8-40d1da8ec372,CLI-10065,MX-ACC-556292,Carlos,Rodriguez Perez,67,M,Toluca,21112.54,271.0,2026-03-04 03:27:00,9,taxi,Taxi,Transporte,Uber,Uber,190.0,-190.0,EGRESO,APP_MOVIL,MXN,785
12cd9d3d-137c-4fba-ac1f-8641c2d9ae83,CLI-10014,MX-ACC-206081,Gabriela,Perez Sanchez,21,F,Merida,10686.19,500.0,2026-03-04 04:51:00,18,videojuegos,Videojuegos,Ocio,Steam,Steam,1279.0,-1279.0,EGRESO,APP_MOVIL,MXN,654
ec1078fe-2378-4417-a63e-4d25a99db4b4,CLI-10018,MX-ACC-803714,Carlos,Lopez Gomez,50,M,Toluca,29546.21,0.0,2026-03-04 05:14:00,13,farmacia,Farmacia,Salud,Farmacias Similares,Farmacias Similares,253.0,-253.0,EGRESO,EFECTIVO,MXN,819
8e60042f-f332-4f46-966d-5d83afeca47a,CLI-10066,MX-ACC-820801,Roberto,Gomez Perez,52,M,Guadalajara,17580.87,33460.93,2026-03-04 05:30:00,17,streaming,Streaming,Ocio,Amazon Prime,Amazon Prime,99.0,-99.0,EGRESO,TRANSFERENCIA,MXN,635
e50c162b-1720-42d9-9df3-cf584bf02125,CLI-10014,MX-ACC-206081,Gabriela,Perez Sanchez,21,F,Merida,10686.19,500.0,2026-03-04 05:37:00,9,taxi,Taxi,Transporte,Uber,Uber,42.0,-42.0,EGRESO,EFECTIVO,MXN,654
377a5e3d-b264-46a4-9ada-cedefc2f1ac0,CLI-10057,MX-ACC-572930,Andrea,Ramirez Perez,64,F,Puebla,23334.75,0.0,2026-03-04 06:06:00,16,colegiatura,Colegiatura,Educacion,Colegiatura,Colegiatura,4082.0,-4082.0,EGRESO,POS,MXN,447
db8ec347-53f9-4cce-85d6-b20284f5e8c1,CLI-10027,MX-ACC-860463,Manuel,Martinez Martinez,56,M,Monterrey,10784.22,0.0,2026-03-04 06:41:00,26,barberia,Barberia,Ocio,Barberia,Barberia,318.0,-318.0,EGRESO,APP_MOVIL,MXN,771
20f4c697-4435-4505-9f7d-21bc18d78e5d,CLI-10008,MX-ACC-318969,Sofia,Rodriguez Hernandez,54,F,Cancun,80306.42,24524.91,2026-03-04 07:50:00,16,colegiatura,Colegiatura,Educacion,Colegiatura,Colegiatura,2051.0,-2051.0,EGRESO,POS,MXN,654
23498de0-c40c-4bf8-bb02-5e7e98d47752,CLI-10050,MX-ACC-718362,Maria,Rodriguez Gomez,49,F,Monterrey,9960.63,0.0,2026-03-04 09:52:00,25,maquillaje,Maquillaje,Ocio,L'Oreal,L'Oreal,264.0,-264.0,EGRESO,TRANSFERENCIA,MXN,438
bcf78c73-9399-424f-a6e4-a2124eb49ad8,CLI-10030,MX-ACC-178781,Camila,Hernandez Flores,33,F,Puebla,12454.87,0.0,2026-03-04 10:04:00,23,zapatos_tacon,Zapatos de Tacon,Ocio,Andrea,Andrea,451.0,-451.0,EGRESO,TRANSFERENCIA,MXN,684
915644db-9314-4651-a6a3-78aaf28198fc,CLI-10027,MX-ACC-860463,Manuel,Martinez Martinez,56,M,Monterrey,10784.22,0.0,2026-03-04 11:40:00,33,telefonia_movil,Telefonia Movil,Servicios,Movistar,Movistar,599.0,-599.0,EGRESO,POS,MXN,771
bd8fcf6c-3f6d-4fd8-9be4-0115d2cca323,CLI-10045,MX-ACC-787281,Miguel,Gomez Perez,29,M,Queretaro,11257.91,0.0,2026-03-04 12:23:00,20,viajes,Viajes,Ocio,Viajes,Viajes,10916.0,-10916.0,EGRESO,POS,MXN,521
2c49152b-bc48-48a5-978a-4f34224c69c3,CLI-10042,MX-ACC-390160,Juan,Flores Lopez,45,M,Toluca,38151.07,26041.29,2026-03-04 13:54:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,19075.53,19075.53,INGRESO,TRANSFERENCIA,MXN,786
6a256eca-6c4f-4f75-8be4-f4b9177fabe5,CLI-10082,MX-ACC-868734,Manuel,Gonzalez Hernandez,49,M,Tijuana,98710.06,31097.2,2026-03-04 15:22:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,49355.03,49355.03,INGRESO,TRANSFERENCIA,MXN,799
d36d1664-69b6-4845-a785-90d2ae56037f,CLI-10087,MX-ACC-705470,Lucia,Ramirez Perez,51,F,Merida,25156.71,33367.91,2026-03-04 15:57:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,12578.35,12578.35,INGRESO,TRANSFERENCIA,MXN,486
07a9840d-e1c6-4842-9848-80149f90c2a4,CLI-10023,MX-ACC-118070,Camila,Rodriguez Hernandez,35,F,Monterrey,25274.74,22934.86,2026-03-04 16:07:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,12637.37,12637.37,INGRESO,TRANSFERENCIA,MXN,759
411eb04a-1151-4d1f-9c95-ec1354b6955e,CLI-10031,MX-ACC-750419,Miguel,Flores Martinez,56,M,Cancun,17502.27,456.0,2026-03-04 17:15:00,16,colegiatura,Colegiatura,Educacion,Colegiatura,Colegiatura,8421.0,-8421.0,EGRESO,POS,MXN,422
a27ba05d-0f7f-4475-ac97-6b544370b576,CLI-10053,MX-ACC-417267,Camila,Flores Hernandez,34,F,Leon,68723.81,0.0,2026-03-04 19:19:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,34361.9,34361.9,INGRESO,TRANSFERENCIA,MXN,583
b0206bf4-87ba-4188-a418-5f3345dce397,CLI-10096,MX-ACC-311837,Ricardo,Sanchez Gomez,66,M,Monterrey,24461.2,25599.49,2026-03-04 19:57:00,32,internet_telefonia_hogar,Internet y Telefonia Hogar,Servicios,Izzi,Izzi,999.0,-999.0,EGRESO,APP_MOVIL,MXN,560
1e6ab1dc-118a-4f15-83ef-10c149df02a1,CLI-10071,MX-ACC-382247,Gabriela,Martinez Flores,50,F,Queretaro,11172.12,914.0,2026-03-04 20:53:00,22,ropa,Ropa,Ocio,Palacio de Hierro,Palacio de Hierro,1641.0,-1641.0,EGRESO,POS,MXN,627
b59c8572-9e26-4339-9274-93ef28549dff,CLI-10028,MX-ACC-200235,Gabriela,Hernandez Rodriguez,36,F,Queretaro,20559.67,0.0,2026-03-04 22:46:00,24,bolsas,Bolsas,Ocio,Michael Kors,Michael Kors,323.0,-323.0,EGRESO,EFECTIVO,MXN,628
ffb0e892-0593-4cad-9b0b-5357b979d93f,CLI-10046,MX-ACC-680466,Luis,Perez Rodriguez,26,M,Queretaro,16407.59,22277.93,2026-03-04 22:59:00,32,internet_telefonia_hogar,Internet y Telefonia Hogar,Servicios,Infinitum,Infinitum,549.0,-549.0,EGRESO,EFECTIVO,MXN,812
614cb43e-6b20-4063-98f6-17aece2e4cb4,CLI-10018,MX-ACC-803714,Carlos,Lopez Gomez,50,M,Toluca,29546.21,0.0,2026-03-05 00:01:00,3,comida_rapida,Comida Rapida,Alimentacion,Little Caesars,Little Caesars,768.0,-768.0,EGRESO,APP_MOVIL,MXN,819
b48af674-91c3-45d3-ac4e-e6357dc8cf99,CLI-10079,MX-ACC-237717,Manuel,Hernandez Rodriguez,62,M,CDMX,18487.49,17437.32,2026-03-05 00:57:00,9,taxi,Taxi,Transporte,Uber,Uber,95.0,-95.0,EGRESO,APP_MOVIL,MXN,656
09e1801e-14a2-47f7-98a7-4f6f0b479146,CLI-10029,MX-ACC-546438,Miguel,Flores Rodriguez,64,M,Queretaro,14760.12,659.0,2026-03-05 01:52:00,15,renta,Renta,Vivienda,Renta,Renta,3923.0,-3923.0,EGRESO,APP_MOVIL,MXN,488
ebab8769-d1ca-4e1c-82a1-585295c66540,CLI-10038,MX-ACC-252617,Miguel,Martinez Martinez,52,M,Cancun,27448.23,1274.0,2026-03-05 03:29:00,19,videojuegos_consola,Videojuegos Consola,Ocio,PlayStation Network,PlayStation Network,1684.0,-1684.0,EGRESO,APP_MOVIL,MXN,543
713813e4-77c5-4f96-b988-034cb0d9a629,CLI-10015,MX-ACC-758271,Maria,Ramirez Perez,33,F,Tijuana,9832.6,1054.0,2026-03-05 04:17:00,25,maquillaje,Maquillaje,Ocio,Maybelline,Maybelline,1420.0,-1420.0,EGRESO,APP_MOVIL,MXN,819
f4096406-5be7-4591-bcd1-1f0e9c8987f2,CLI-10095,MX-ACC-234055,Juan,Lopez Sanchez,52,M,Cancun,16686.81,2178.78,2026-03-05 04:28:00,32,internet_telefonia_hogar,Internet y Telefonia Hogar,Servicios,Infinitum,Infinitum,799.0,-799.0,EGRESO,APP_MOVIL,MXN,558
d313b0fb-bf4f-4220-8885-7a5795cd3ff5,CLI-10039,MX-ACC-308124,Miguel,Martinez Hernandez,40,M,Merida,24789.45,63826.85,2026-03-05 05:24:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,12394.73,12394.73,INGRESO,TRANSFERENCIA,MXN,408
e6d8eaf0-7a2b-4717-999a-ac95c9932a18,CLI-10006,MX-ACC-113986,Alejandro,Ramirez Sanchez,26,M,Guadalajara,38589.68,0.0,2026-03-05 06:49:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,19294.84,19294.84,INGRESO,TRANSFERENCIA,MXN,462
eaa73789-9a5b-4c1c-bf12-74ac43337c26,CLI-10010,MX-ACC-642335,Carlos,Perez Gonzalez,59,M,Cancun,42017.74,38427.36,2026-03-05 07:00:00,2,supermercado,Supermercado,Alimentacion,Bodega Aurrera,Bodega Aurrera,3356.0,-3356.0,EGRESO,APP_MOVIL,MXN,427
c132c87c-1055-4cad-8fec-538aa73652a6,CLI-10094,MX-ACC-666074,Camila,Rodriguez Sanchez,43,F,Tijuana,25784.06,2121.64,2026-03-05 08:05:00,11,mantenimiento,Mantenimiento,Transporte,Mantenimiento Automotriz,Mantenimiento Automotriz,2295.0,-2295.0,EGRESO,EFECTIVO,MXN,516
69db5993-6392-4be3-8442-975629c6c7f3,CLI-10042,MX-ACC-390160,Juan,Flores Lopez,45,M,Toluca,38151.07,26041.29,2026-03-05 08:08:00,26,barberia,Barberia,Ocio,Barberia,Barberia,134.0,-134.0,EGRESO,APP_MOVIL,MXN,786
cce97e51-ebdf-43a0-9e38-3904c332e33b,CLI-10059,MX-ACC-195462,Ana,Flores Perez,52,F,Merida,19122.2,0.0,2026-03-05 09:06:00,33,telefonia_movil,Telefonia Movil,Servicios,Telcel,Telcel,499.0,-499.0,EGRESO,APP_MOVIL,MXN,518
0f5bc26e-ea74-48f3-a5ca-b962a451597e,CLI-10026,MX-ACC-457429,Camila,Perez Hernandez,42,F,Queretaro,12369.36,34366.88,2026-03-05 09:12:00,9,taxi,Taxi,Transporte,DiDi,DiDi,42.0,-42.0,EGRESO,POS,MXN,457
2463ce0a-24d5-46a0-a3ba-9c8c1b9d0b55,CLI-10088,MX-ACC-292192,Manuel,Gonzalez Ramirez,24,M,Guadalajara,26033.22,10826.79,2026-03-05 09:44:00,29,agua,Agua,Servicios,Agua,Agua,468.0,-468.0,EGRESO,EFECTIVO,MXN,589
71c6fc78-92fc-4d83-9d4d-a76903b7c79d,CLI-10015,MX-ACC-758271,Maria,Ramirez Perez,33,F,Tijuana,9832.6,1054.0,2026-03-05 12:07:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,4916.3,4916.3,INGRESO,TRANSFERENCIA,MXN,819
4e26aebe-90f1-4b43-aaf6-9aa9085d6e6b,CLI-10031,MX-ACC-750419,Miguel,Flores Martinez,56,M,Cancun,17502.27,456.0,2026-03-05 13:30:00,28,articulos_deportivos,Articulos Deportivos,Ocio,Innvictus,Innvictus,722.0,-722.0,EGRESO,APP_MOVIL,MXN,422
5f9c208c-6bb3-4d1f-8ef5-ece16a275cf8,CLI-10061,MX-ACC-216421,Sofia,Flores Ramirez,54,F,Merida,18022.3,16724.07,2026-03-05 13:58:00,2,supermercado,Supermercado,Alimentacion,Bodega Aurrera,Bodega Aurrera,3763.0,-3763.0,EGRESO,EFECTIVO,MXN,839
12538cbe-2da4-43f2-ae5f-38972505470b,CLI-10002,MX-ACC-305041,Camila,Lopez Ramirez,20,F,Cancun,48313.75,12277.41,2026-03-05 16:07:00,23,zapatos_tacon,Zapatos de Tacon,Ocio,Andrea,Andrea,2017.0,-2017.0,EGRESO,EFECTIVO,MXN,673
2f79ce31-fae0-4811-9f57-8defd1f6f672,CLI-10033,MX-ACC-365517,Alejandro,Rodriguez Hernandez,60,M,Monterrey,65762.54,1291.0,2026-03-05 16:24:00,22,ropa,Ropa,Ocio,Liverpool,Liverpool,1857.0,-1857.0,EGRESO,EFECTIVO,MXN,729
ba06c866-99b9-41bf-a62a-84ba109ec5e2,CLI-10080,MX-ACC-283675,Valeria,Hernandez Lopez,18,F,CDMX,17140.21,0.0,2026-03-05 16:30:00,23,zapatos_tacon,Zapatos de Tacon,Ocio,Andrea,Andrea,993.0,-993.0,EGRESO,TRANSFERENCIA,MXN,530
513bf085-0962-49f8-91a4-da72ec952722,CLI-10053,MX-ACC-417267,Camila,Flores Hernandez,34,F,Leon,68723.81,0.0,2026-03-05 19:36:00,24,bolsas,Bolsas,Ocio,Coach,Coach,1077.0,-1077.0,EGRESO,EFECTIVO,MXN,583
10b903f0-8b26-46ad-9423-d29aa750c710,CLI-10051,MX-ACC-585450,Maria,Perez Martinez,47,F,Guadalajara,50855.17,723.0,2026-03-05 20:09:00,29,agua,Agua,Servicios,Agua,Agua,1383.0,-1383.0,EGRESO,POS,MXN,654
7309e336-cd6b-450e-ab14-71d365abd041,CLI-10027,MX-ACC-860463,Manuel,Martinez Martinez,56,M,Monterrey,10784.22,0.0,2026-03-05 20:18:00,22,ropa,Ropa,Ocio,Palacio de Hierro,Palacio de Hierro,274.0,-274.0,EGRESO,TRANSFERENCIA,MXN,771
474e8aca-4309-4420-b013-ebfa3dce1ed9,CLI-10027,MX-ACC-860463,Manuel,Martinez Martinez,56,M,Monterrey,10784.22,0.0,2026-03-05 21:35:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,4748.0,4748.0,INGRESO,TRANSFERENCIA,MXN,771
6a59c504-4b5c-4a26-811c-e818f97fc426,CLI-10027,MX-ACC-860463,Manuel,Martinez Martinez,56,M,Monterrey,10784.22,0.0,2026-03-05 21:55:00,32,internet_telefonia_hogar,Internet y Telefonia Hogar,Servicios,Totalplay,Totalplay,439.0,-439.0,EGRESO,TRANSFERENCIA,MXN,771
ea6b9b10-84b1-4ebb-9d9e-561a58ba8522,CLI-10089,MX-ACC-808662,Luis,Hernandez Flores,46,M,Leon,18862.85,0.0,2026-03-05 22:35:00,13,farmacia,Farmacia,Salud,Farmacias Similares,Farmacias Similares,747.0,-747.0,EGRESO,APP_MOVIL,MXN,563
dae17cb1-83e1-438c-8d59-84f2dc1868c6,CLI-10016,MX-ACC-654594,Andrea,Rodriguez Gomez,56,F,Tijuana,64206.88,0.0,2026-03-05 22:38:00,24,bolsas,Bolsas,Ocio,Michael Kors,Michael Kors,1318.0,-1318.0,EGRESO,APP_MOVIL,MXN,840
d1ba4819-bd17-431c-a9b2-c815d1a8c957,CLI-10067,MX-ACC-512498,Alejandro,Gomez Perez,46,M,Cancun,12011.16,5553.24,2026-03-06 00:46:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,3473.0,3473.0,INGRESO,TRANSFERENCIA,MXN,685
0a4d6dd9-5008-4b20-bc96-d2627f478a89,CLI-10027,MX-ACC-860463,Manuel,Martinez Martinez,56,M,Monterrey,10784.22,0.0,2026-03-06 01:02:00,34,herramientas,Herramientas,Otros,Herramientas,Herramientas,1867.0,-1867.0,EGRESO,APP_MOVIL,MXN,771
1588d646-5572-40db-8b4c-72c8a2c63064,CLI-10031,MX-ACC-750419,Miguel,Flores Martinez,56,M,Cancun,17502.27,456.0,2026-03-06 01:05:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Nomina,Nomina,8751.14,8751.14,INGRESO,TRANSFERENCIA,MXN,422
5576ca78-8021-45d5-971e-23344660b96b,CLI-10043,MX-ACC-292714,Maria,Perez Martinez,23,F,Queretaro,41400.8,16114.96,2026-03-06 02:43:00,33,telefonia_movil,Telefonia Movil,Servicios,Telcel,Telcel,150.0,-150.0,EGRESO,EFECTIVO,MXN,702
3cc8bb2c-b36d-4e71-adbc-c1c9c6362e52,CLI-10039,MX-ACC-308124,Miguel,Martinez Hernandez,40,M,Merida,24789.45,63826.85,2026-03-06 03:09:00,21,salidas,Salidas,Ocio,Restaurante Local,Restaurante Local,634.0,-634.0,EGRESO,APP_MOVIL,MXN,408
8f0116de-b518-4f6a-877c-e47c51d4dd9c,CLI-10009,MX-ACC-424767,Sofia,Sanchez Rodriguez,69,F,Tijuana,25569.06,4200.82,2026-03-06 04:47:00,11,mantenimiento,Mantenimiento,Transporte,Mantenimiento Automotriz,Mantenimiento Automotriz,1065.0,-1065.0,EGRESO,APP_MOVIL,MXN,630
928af4d0-745b-492e-bc22-1f324ace5847,CLI-10062,MX-ACC-746465,Luis,Gomez Sanchez,26,M,Puebla,10672.71,1163.0,2026-03-06 04:58:00,9,taxi,Taxi,Transporte,Uber,Uber,72.0,-72.0,EGRESO,TRANSFERENCIA,MXN,628
37a17288-d471-4b05-a96d-9b2d6151bb9e,CLI-10008,MX-ACC-318969,Sofia,Rodriguez Hernandez,54,F,Cancun,80306.42,24524.91,2026-03-06 07:44:00,11,mantenimiento,Mantenimiento,Transporte,Mantenimiento Automotriz,Mantenimiento Automotriz,2785.0,-2785.0,EGRESO,TRANSFERENCIA,MXN,654
6a60f9f6-27c3-4dd7-9e3b-bb1dcf5d0891,CLI-10066,MX-ACC-820801,Roberto,Gomez Perez,52,M,Guadalajara,17580.87,33460.93,2026-03-06 09:34:00,19,videojuegos_consola,Videojuegos Consola,Ocio,Xbox Live,Xbox Live,1655.0,-1655.0,EGRESO,APP_MOVIL,MXN,635
93e64206-983e-4310-9093-4a5a20988ac0,CLI-10095,MX-ACC-234055,Juan,Lopez Sanchez,52,NO_ESPECIFICADO,Cancun,16686.81,2178.78,2026-03-06 10:32:00,22,ropa,Ropa,Ocio,Palacio de Hierro,Palacio de Hierro,821.0,-821.0,EGRESO,POS,MXN,558
afb14028-152d-44e3-8eec-fe57811358ec,CLI-10003,MX-ACC-824839,Miguel,Martinez Gonzalez,37,M,Puebla,14515.74,18448.8,2026-03-06 11:56:00,21,salidas,Salidas,Ocio,Cinemex,Cinemex,1161.0,-1161.0,EGRESO,EFECTIVO,MXN,663
ace5e7ea-9d7c-44eb-87fc-4b8c5fe7a6b7,CLI-10088,MX-ACC-292192,Manuel,Gonzalez Ramirez,24,M,Guadalajara,26033.22,10826.79,2026-03-06 11:57:00,31,gas,Gas,Servicios,Gas,Gas,754.0,-754.0,EGRESO,EFECTIVO,MXN,589
4699c882-75d8-4c3f-a12f-d0a59c64cd2e,CLI-10083,MX-ACC-360910,Ana,Sanchez Flores,24,F,Queretaro,35628.9,3857.89,2026-03-06 12:45:00,7,metro,Metro,Transporte,Metro,Metro,20.0,-20.0,EGRESO,APP_MOVIL,MXN,802
77b5ef15-4a29-4502-9e1b-b7402931347b,CLI-10035,MX-ACC-214352,Fernanda,Gonzalez Gomez,53,F,Guadalajara,19823.84,15792.2,2026-03-06 12:49:00,30,electricidad,Electricidad,Servicios,Electricidad,Electricidad,1794.0,-1794.0,EGRESO,APP_MOVIL,MXN,756
ea8daa86-3184-4eb1-8c89-9d2b47565aca,CLI-10089,MX-ACC-808662,Luis,Hernandez Flores,46,M,Leon,18862.85,0.0,2026-03-06 14:03:00,14,seguros,Seguros,Salud,GNP Seguros,GNP Seguros,2525.0,-2525.0,EGRESO,EFECTIVO,MXN,563
24052e49-63ee-426b-9210-3bc78d8a4a51,CLI-10079,MX-ACC-237717,Manuel,Hernandez Rodriguez,62,M,CDMX,18487.49,17437.32,2026-03-06 14:23:00,22,ropa,Ropa,Ocio,Palacio de Hierro,Palacio de Hierro,1395.5,-1395.5,EGRESO,APP_MOVIL,MXN,656
ae79b07b-c0aa-49a2-b58a-b113bdcd2eb3,CLI-10038,MX-ACC-252617,Miguel,Martinez Martinez,52,M,Cancun,27448.23,1274.0,2026-03-06 15:47:00,31,gas,Gas,Servicios,Gas,Gas,794.0,-794.0,EGRESO,APP_MOVIL,MXN,543
e7a016cb-fe73-4b47-8c4c-2ca244ff33d1,CLI-10046,MX-ACC-680466,Luis,Perez Rodriguez,26,M,Queretaro,16407.59,22277.93,2026-03-06 16:02:00,6,bus,Bus,Transporte,Bus,Bus,9.5,-9.5,EGRESO,TRANSFERENCIA,MXN,812
815459f0-c51b-4f5f-ada0-bc75dd4b32df,CLI-10094,MX-ACC-666074,Camila,Rodriguez Sanchez,43,F,Tijuana,25784.06,2121.64,2026-03-06 16:46:00,35,otros,Otros,Otros,Mercado Libre,Mercado Libre,1973.0,-1973.0,EGRESO,APP_MOVIL,MXN,516
99a7f237-bf8a-45ec-b7d2-78724e7b6f49,CLI-10033,MX-ACC-365517,Alejandro,Rodriguez Hernandez,60,M,Monterrey,65762.54,1291.0,2026-03-06 17:06:00,1,nomina_ingresos,Nomina / Ingresos,Ingreso,Transferencia Recibida,Transferencia Recibida,3213.0,3213.0,INGRESO,TRANSFERENCIA,MXN,729
90308f31-58b3-46d5-a8d5-b1571d13796d,CLI-10014,MX-ACC-206081,Gabriela,Perez Sanchez,21,F,Merida,10686.19,500.0,2026-03-06 20:40:00,18,videojuegos,Videojuegos,Ocio,Epic Games Store,Epic Games Store,1470.0,-1470.0,EGRESO,APP_MOVIL,MXN,654
efe82d3e-5048-4474-b59b-e595e9a970cb,CLI-10065,MX-ACC-556292,Carlos,Rodriguez Perez,67,M,Toluca,21112.54,271.0,2026-03-07 01:26:00,10,gasolina,Gasolina,Transporte,Pemex,Pemex,235.0,-235.0,EGRESO,TRANSFERENCIA,MXN,785
